participant,bias_source,cond,contrast_level,stim,response_non_zero,prop_zero,response,response_pred,hurdle_prob,response_pred_non_zero,model_name
100,cue,control,high,0.02758625561535037,0.026151652173913045,0.08,0.02405952,0.02129839611364244,0.27335,0.02934714203089943,hurdle
100,cue,control,low,0.0217952056525598,0.02300556,0.5,0.01150278,0.014804349495237632,0.44147499999999995,0.026588527196524665,hurdle
100,cue,present,absent,0,0.023699,0.96,9.4796e-4,0.001959796969674173,0.881675,0.0173580034730149,hurdle
100,cue,present,high,0.02758625561535037,0.03100578,0,0.03100578,0.02613115473251278,0.11219999999999997,0.029470929112250577,hurdle
100,cue,present,low,0.0217952056525598,0.027077818181818182,0.12,0.02382848,0.02051068856187247,0.22635000000000005,0.0265952163130052,hurdle
101,cue,control,absent,0,0.0166705,0.92,0.0013336399999999999,0.0017089185867607442,0.905275,0.01867876983855168,hurdle
101,cue,control,high,0.02093297366696173,0.023055325,0.2,0.01844426,0.016929371639476134,0.38749999999999996,0.027706031272861274,hurdle
101,cue,control,low,0.01381951576120044,0.019845117647058822,0.66,0.00674734,0.00961982118328438,0.60625,0.02457889573168904,hurdle
101,cue,present,absent,0,0.020872125,0.92,0.0016697699999999999,0.0011013010162994978,0.93925,0.018689300326677795,hurdle
101,cue,present,high,0.02093297366696173,0.03188774285714286,0.3,0.02232142,0.016604080200806698,0.402625,0.027852566572399658,hurdle
101,cue,present,low,0.01381951576120044,0.0282949,0.8,0.00565898,0.008398283264890444,0.653775,0.024401833038903992,hurdle
